50000,0.427,2.03E-08,579,635,0.17,678,0.43,281000,0.245,2.14E-08,398,429,0.21,453,0.51,-3200,581.3710938,398.3295898,0.008389198,0.002404921,1280.609375,35.75113297
302000,0.108,1.62E-08,289,370,0.28,399,0.54,146000,0.279,2.25E-08,223,258,0.27,308,0.41,-4746,295.5519104,224.8581848,0.023120526,0.014424556,835.5412598,56.70568848
135000,0.491,1.99E-08,575,675,0.13,770,0.43,258000,0.306,2.31E-08,221,311,0.27,390,0.41,-9770,585.2350464,245.0574036,0.013522545,0.072619006,1247.464722,143.1421509
141000,0.484,4.51E-09,511,609,0.14,660,0.3,78000,0.12,1.31E-08,334,391,0.3,472,0.53,-6312,513.276062,335.4043579,0.005545995,0.007709983,1038.791626,44.46604919
204000,0.224,1.09E-08,346,415,0.13,436,0.4,50000,0.278,1.51E-08,273,348,0.19,368,0.34,-5595,349.9997864,277.7687073,0.008857185,0.012373149,1011.184265,14.82309341
198000,0.112,8.15E-10,579,630,0.22,713,0.46,77000,0.283,2.74E-08,402,454,0.11,515,0.3,-2649,186.9057159,100.6768417,0,0,322.7670288,5.581455231
342000,0.285,1.55E-08,226,285,0.2,331,0.31,146000,0.341,2.32E-08,525,611,0.15,708,0.38,-3229,234.592804,325.5262146,0.029165776,0,787.5559692,38.92554474
198000,0.112,8.15E-10,579,630,0.22,713,0.46,356000,0.373,6.56E-09,500,545,0.29,611,0.59,-2174,198.2212219,97.18573761,0,0,340.5960083,7.532227039
77000,0.283,2.74E-08,402,454,0.11,515,0.3,78000,0.12,1.31E-08,334,391,0.3,472,0.53,-7831,414.0253906,337.7979736,0.025757773,0.021075506,1169.098999,95.04933929
144000,0.134,1.35E-08,428,507,0.13,567,0.24,306000,0.47,4.07E-09,332,432,0.2,522,0.35,-3710,437.8879395,333.234436,0.017160757,0.002571512,1201.525146,115.0399628
78000,0.12,1.31E-08,334,391,0.3,472,0.53,188000,0.379,1.90E-08,391,474,0.25,495,0.55,-2365,335.8800659,240.0090485,0.012713674,0,884.9491577,10.83339405
155000,0.205,2.34E-08,307,347,0.12,372,0.3,198000,0.112,8.15E-10,579,630,0.22,713,0.46,-2605,311.7485352,294.9191589,0.014396541,0,820.5161743,66.79096985
372000,0.146,1.57E-08,423,520,0.13,616,0.38,188000,0.379,1.90E-08,391,474,0.25,495,0.55,-7698,451.7305298,394.8831787,0.039275747,0.011704969,1318.262695,151.2818909
146000,0.341,2.32E-08,525,611,0.15,708,0.38,155000,0.205,2.34E-08,307,347,0.12,372,0.3,-3036,528.513916,309.4851379,0.006792398,0.007887187,1118.283447,33.67215729
281000,0.245,2.14E-08,398,429,0.21,453,0.51,146000,0.279,2.25E-08,223,258,0.27,308,0.41,-2145,398.971405,223.6638184,0.006600717,0.005129922,983.1696167,13.79315662
321000,0.104,6.70E-09,590,653,0.2,703,0.43,169000,0.191,2.62E-08,242,285,0.13,319,0.34,-3979,590.7084961,244.2210236,0.002606029,0.006758338,1137.587524,18.68300819
306000,0.47,4.07E-09,332,432,0.2,522,0.35,50000,0.427,2.03E-08,579,635,0.17,678,0.43,-2186,302.4039307,151.8569031,0,0,520.2660522,3.759433508
169000,0.191,2.62E-08,242,285,0.13,319,0.34,198000,0.112,8.15E-10,579,630,0.22,713,0.46,-5749,260.9030151,373.5858154,0.057170816,0,795.229248,197.8659363
261000,0.217,7.70E-09,586,652,0.28,732,0.51,333000,0.34,2.49E-08,561,634,0.16,680,0.28,-3879,588.1421509,443.3425598,0.009395296,0,1437.386475,42.80645752
384000,0.274,1.78E-08,569,623,0.26,650,0.48,356000,0.373,6.56E-09,500,545,0.29,611,0.59,-2844,571.6726685,459.5697632,0.012876527,0,1546.339355,77.86234283
331000,0.199,6.36E-09,447,511,0.17,582,0.4,312000,0.434,7.16E-09,409,487,0.26,546,0.46,-4794,452.7614136,409.1213684,0.017369915,0.000535214,1282.39978,78.14601898
251000,0.35,1.55E-08,389,471,0.1,493,0.39,397000,0.327,2.06E-08,395,424,0.13,520,0.28,-3566,406.2489929,395.3432922,0.021229962,0.001924053,1198.735596,87.40866852
311000,0.293,2.48E-08,558,586,0.3,624,0.4,155000,0.205,2.34E-08,307,347,0.12,372,0.3,-7104,558.7072144,320.5016479,0.008104836,0.040662069,1434.711914,158.7241364
84000,0.324,1.97E-08,239,313,0.28,411,0.43,333000,0.34,2.49E-08,561,634,0.16,680,0.28,-7624,265.1279602,345.8789063,0.100615896,0,820.5285645,74.87194824
384000,0.274,1.78E-08,569,623,0.26,650,0.48,204000,0.224,1.09E-08,346,415,0.13,436,0.4,-8687,571.5981445,364.5294189,0.012765238,0.035328466,1551.445801,207.1283875
306000,0.47,4.07E-09,332,432,0.2,522,0.35,141000,0.116,1.46E-08,402,453,0.14,532,0.31,-4116,337.2017517,281.6202698,0.011028348,0,863.0455322,15.62150002
77000,0.283,2.74E-08,402,454,0.11,515,0.3,146000,0.279,2.25E-08,223,258,0.27,308,0.41,-4794,408.4888306,225.7297211,0.015692897,0.023577085,983.293396,44.3583374
146000,0.279,2.25E-08,223,258,0.27,308,0.41,321000,0.104,6.70E-09,590,653,0.2,703,0.43,-7014,235.7445221,571.8074951,0.099473774,4.41E-05,758.9206543,235.5816193
99000,0.218,1.87E-08,421,441,0.22,525,0.39,270000,0.292,2.74E-09,226,290,0.16,369,0.44,-7731,422.5036621,250.4356232,0.017365428,0.061470013,1132.428955,239.3258209
198000,0.112,8.15E-10,579,630,0.22,713,0.46,342000,0.285,1.55E-08,226,285,0.2,331,0.31,-6004,494.2161255,226.0088654,0,0.00107906,845.2860718,18.61988258
251000,0.285,1.67E-08,495,534,0.16,619,0.43,146000,0.279,2.25E-08,223,258,0.27,308,0.41,-2735,495.8571777,224.1127625,0.004203563,0.008584068,1028.663574,14.55237961
331000,0.278,5.58E-09,365,421,0.18,457,0.39,78000,0.12,1.31E-08,334,391,0.3,472,0.53,-2995,366.1099243,257.525238,0.003802053,0,836.3640137,14.54204559
77000,0.283,2.74E-08,402,454,0.11,515,0.3,384000,0.274,1.78E-08,569,623,0.26,650,0.48,-3205,415.4963684,526.0275269,0.029750811,0,1171.451416,62.0213623
251000,0.35,1.55E-08,389,471,0.1,493,0.39,188000,0.379,1.90E-08,391,474,0.25,495,0.55,-3777,403.84021,391.8508301,0.018919352,0.003135664,1131.645508,58.60416031
342000,0.285,1.55E-08,226,285,0.2,331,0.31,302000,0.108,1.62E-08,289,370,0.28,399,0.54,-3951,237.5944366,289.699585,0.039303165,0.002420606,791.5580444,69.50251007
261000,0.217,7.70E-09,586,652,0.28,732,0.51,77000,0.234,2.35E-08,502,553,0.29,618,0.52,-4096,587.083313,426.5534668,0.004638902,0,1236.582153,9.442927361
321000,0.104,6.70E-09,590,653,0.2,703,0.43,324000,0.383,6.55E-10,403,484,0.29,538,0.48,-8233,594.2593384,404.8197327,0.014623424,0.007914496,1589.602173,201.9692535
384000,0.274,1.78E-08,569,623,0.26,650,0.48,146000,0.341,2.32E-08,525,611,0.15,708,0.38,-3734,571.3574219,526.1557617,0.01176922,0.002634829,1549.217285,70.39609528
77000,0.283,2.74E-08,402,454,0.11,515,0.3,306000,0.47,4.07E-09,332,432,0.2,522,0.35,-7710,426.9151917,340.9354858,0.054021779,0.020683222,2286.835693,338.9973755
77000,0.234,2.35E-08,502,553,0.29,618,0.52,146000,0.341,2.32E-08,525,611,0.15,708,0.38,-8209,507.5881958,525.5518799,0.040474005,0.002702476,1571.081787,159.313736
278000,0.176,2.69E-08,505,558,0.19,648,0.36,331000,0.199,6.36E-09,447,511,0.17,582,0.4,-5015,511.9247131,448.5540161,0.02924142,0.008427601,1637.018188,222.1083221
397000,0.327,2.06E-08,395,424,0.13,520,0.28,141000,0.484,4.51E-09,511,609,0.14,660,0.3,-4469,401.3266602,504.0239258,0.030023629,0,1282.562866,152.198349
50000,0.278,1.51E-08,273,348,0.19,368,0.34,146000,0.279,2.25E-08,223,258,0.27,308,0.41,-8141,289.1771545,224.5588684,0.044339322,0.012205692,917.9391479,91.47201538
146000,0.279,2.25E-08,223,258,0.27,308,0.41,318000,0.156,5.81E-09,496,533,0.12,581,0.32,-4432,230.4578705,334.8763428,0.057576917,0,736.385498,171.2616119
92000,0.333,9.77E-10,543,578,0.11,601,0.3,312000,0.434,7.16E-09,409,487,0.26,546,0.46,-2938,217.1031342,108.7631302,0,0,394.5888672,10.30448341
270000,0.292,2.74E-09,226,290,0.16,369,0.44,384000,0.274,1.78E-08,569,623,0.26,650,0.48,-3525,229.1044769,185.0608826,0.008801641,0,632.9059448,16.78225136
50000,0.427,2.03E-08,579,635,0.17,678,0.43,331000,0.278,5.58E-09,365,421,0.18,457,0.39,-7408,584.4143066,371.6946411,0.019519296,0.023797121,1409.060791,298.3692932
109000,0.498,2.72E-08,297,369,0.21,444,0.39,311000,0.293,2.48E-08,558,586,0.3,624,0.4,-2136,304.9740295,365.2171936,0.023277326,0,847.6427612,20.63858223
331000,0.278,5.58E-09,365,421,0.18,457,0.39,278000,0.176,2.69E-08,505,558,0.19,648,0.36,-2370,366.1317139,255.1958771,0.003878478,0,841.9793091,14.47354794
397000,0.327,2.06E-08,395,424,0.13,520,0.28,99000,0.218,1.87E-08,421,441,0.22,525,0.39,-2243,397.1101685,341.473938,0.009485774,0,1068.320679,14.71038246
121000,0.473,1.39E-08,432,488,0.26,525,0.42,144000,0.134,1.35E-08,428,507,0.13,567,0.24,-5144,436.5699463,431.8141479,0.021573151,0.006423132,1166.074097,60.38689804
330000,0.38,8.96E-09,377,406,0.13,496,0.35,318000,0.156,5.81E-09,496,533,0.12,581,0.32,-8905,388.7111511,496.559906,0.052593313,0.002594674,1208.733887,169.3421783
109000,0.498,2.72E-08,297,369,0.21,444,0.39,356000,0.373,6.56E-09,500,545,0.29,611,0.59,-3114,310.6437378,383.2818298,0.040022839,0,875.5922241,127.8144302
77000,0.234,2.35E-08,502,553,0.29,618,0.52,261000,0.217,7.70E-09,586,652,0.28,732,0.51,-3165,504.9114075,496.7422791,0.016603686,0,1285.961182,109.472374
84000,0.324,1.97E-08,239,313,0.28,411,0.43,144000,0.134,1.35E-08,428,507,0.13,567,0.24,-5608,252.4337769,368.8388977,0.053891834,0.001806637,1219.969849,58.24588776
144000,0.134,1.35E-08,428,507,0.13,567,0.24,244000,0.213,1.96E-08,580,659,0.26,708,0.52,-7525,450.902832,575.2277222,0.038352713,0.001014532,1390.615723,117.9599609
121000,0.473,1.39E-08,432,488,0.26,525,0.42,324000,0.383,6.55E-10,403,484,0.29,538,0.48,-7345,439.658783,404.0961609,0.039393231,0.005608814,1315.037231,207.3453674
330000,0.38,8.96E-09,377,406,0.13,496,0.35,397000,0.327,2.06E-08,395,424,0.13,520,0.28,-5574,384.1138916,395.4835815,0.03195392,0.002490499,1155.416382,79.56289673
331000,0.278,5.58E-09,365,421,0.18,457,0.39,397000,0.327,2.06E-08,395,424,0.13,520,0.28,-6893,373.9318848,395.5471191,0.030011747,0.002453791,1169.830322,74.26922607
285000,0.234,1.41E-08,551,621,0.23,702,0.49,317000,0.258,2.01E-09,319,369,0.12,445,0.23,-7965,553.9509277,331.7079468,0.013510499,0.03062197,1571.638062,225.1818085
204000,0.224,1.09E-08,346,415,0.13,436,0.4,318000,0.156,5.81E-09,496,533,0.12,581,0.32,-9895,379.4724731,496.0725708,0.063070215,0.003359747,1317.887451,217.1969147
251000,0.35,1.55E-08,389,471,0.1,493,0.39,311000,0.293,2.48E-08,558,586,0.3,624,0.4,-6791,428.6745605,558.0585938,0.058738157,0.00066614,1431.439209,139.4653931
141000,0.116,1.46E-08,402,453,0.14,532,0.31,135000,0.491,1.99E-08,575,675,0.13,770,0.43,-6082,417.0077209,520.1990967,0.043249998,0,1300.30957,109.9868011
244000,0.213,1.96E-08,580,659,0.26,708,0.52,144000,0.134,1.35E-08,428,507,0.13,567,0.24,-9916,585.7484741,442.4776306,0.022072446,0.024013065,1631.715088,179.1999817
318000,0.156,5.81E-09,496,533,0.12,581,0.32,384000,0.274,1.78E-08,569,623,0.26,650,0.48,-8000,502.8482056,545.9187622,0.029274868,0.001508842,1626.803467,93.23855591
50000,0.278,1.51E-08,273,348,0.19,368,0.34,169000,0.191,2.62E-08,242,285,0.13,319,0.34,-7467,291.5659485,243.6687317,0.047703397,0.008248176,725.4576416,88.26273346
306000,0.47,4.07E-09,332,432,0.2,522,0.35,155000,0.205,2.34E-08,307,347,0.12,372,0.3,-7298,342.9784546,308.5709229,0.021963755,0.006349209,926.3453369,59.88788223
244000,0.213,1.96E-08,580,659,0.26,708,0.52,311000,0.293,2.48E-08,558,586,0.3,624,0.4,-9569,594.8475342,558.7161865,0.05105399,0.009483378,1818.732178,217.1560364
324000,0.383,6.55E-10,403,484,0.29,538,0.48,121000,0.473,1.39E-08,432,488,0.26,525,0.42,-5834,396.0881042,207.7488709,0.000913481,0,749.1751099,17.89306831
121000,0.473,1.39E-08,432,488,0.26,525,0.42,146000,0.341,2.32E-08,525,611,0.15,708,0.38,-6579,439.2132263,523.5342407,0.04018911,0.002266279,1306.781372,123.3742828
50000,0.427,2.03E-08,579,635,0.17,678,0.43,306000,0.47,4.07E-09,332,432,0.2,522,0.35,-7821,584.211792,342.4876709,0.023871928,0.025539448,3108.002441,326.8360596
375000,0.269,1.31E-08,453,474,0.27,522,0.39,330000,0.38,8.96E-09,377,406,0.13,496,0.35,-8711,455.302063,378.9746094,0.041222274,0.012673111,1540.003296,233.583786
375000,0.269,1.31E-08,453,474,0.27,522,0.39,53000,0.341,5.22E-09,420,441,0.2,518,0.42,-7896,453.7619934,421.5342712,0.0107151,0.013270012,1214.256836,84.8525238
251000,0.35,1.55E-08,389,471,0.1,493,0.39,141000,0.116,1.46E-08,402,453,0.14,532,0.31,-7069,416.9571228,405.8643494,0.036074996,0.010392711,1150.971313,104.7572632
356000,0.373,6.56E-09,500,545,0.29,611,0.59,251000,0.285,1.67E-08,495,534,0.16,619,0.43,-4670,502.278595,483.5860596,0.014583378,2.70E-05,1386.325195,42.14485931
356000,0.373,6.56E-09,500,545,0.29,611,0.59,312000,0.434,7.16E-09,409,487,0.26,546,0.46,-2133,500.2006836,284.6270142,0.001634241,0,1001.358276,39.63523483
204000,0.224,1.09E-08,346,415,0.13,436,0.4,92000,0.333,9.77E-10,543,578,0.11,601,0.3,-8701,363.1986389,452.0333252,0.034041345,0,1127.565308,160.7815094
77000,0.234,2.35E-08,502,553,0.29,618,0.52,331000,0.278,5.58E-09,365,421,0.18,457,0.39,-4492,505.0401611,357.1428223,0.021132881,0.00695134,1220.50354,183.2926025
77000,0.283,2.74E-08,402,454,0.11,515,0.3,317000,0.258,2.01E-09,319,369,0.12,445,0.23,-3527,410.7806702,320.6315918,0.020031109,0.005028691,1037.299805,143.5807495
84000,0.324,1.97E-08,239,313,0.28,411,0.43,109000,0.498,2.72E-08,297,369,0.21,444,0.39,-2093,243.67276,251.8619232,0.017696321,0,730.0808105,7.999450684
77000,0.234,2.35E-08,502,553,0.29,618,0.52,144000,0.134,1.35E-08,428,507,0.13,567,0.24,-4301,503.1420288,431.3005371,0.017297421,0.00655041,1110.858887,57.1448822
78000,0.12,1.31E-08,334,391,0.3,472,0.53,109000,0.498,2.72E-08,297,369,0.21,444,0.39,-8701,341.0775452,302.6754456,0.042633448,0.016656429,1316.545532,111.4180527
198000,0.112,8.15E-10,579,630,0.22,713,0.46,198000,0.112,8.15E-10,579,630,0.22,713,0.46,-3085,250.9694672,129.2860413,0,0,431.307312,14.14887142
77000,0.234,2.35E-08,502,553,0.29,618,0.52,331000,0.199,6.36E-09,447,511,0.17,582,0.4,-7268,507.7394714,450.293335,0.037990287,0.01178987,1408.34436,329.5171814
397000,0.327,2.06E-08,395,424,0.13,520,0.28,365000,0.398,2.45E-08,223,289,0.12,355,0.35,-6466,399.6888123,242.7984161,0.021365771,0.036484558,1188.158569,175.0541992
285000,0.234,1.41E-08,551,621,0.23,702,0.49,270000,0.292,2.74E-09,226,290,0.16,369,0.44,-9810,556.6677856,252.8442535,0.020501159,0.0688871,1163.309204,257.9666443
356000,0.373,6.56E-09,500,545,0.29,611,0.59,321000,0.104,6.70E-09,590,653,0.2,703,0.43,-5622,502.8875122,584.4819336,0.018718649,0.000568828,1446.564819,80.91320038
333000,0.34,2.49E-08,561,634,0.16,680,0.28,251000,0.285,1.67E-08,495,534,0.16,619,0.43,-5779,575.529541,497.1109924,0.03451724,0.008758705,1589.004761,147.7781067
146000,0.279,2.25E-08,223,258,0.27,308,0.41,318000,0.156,5.81E-09,496,533,0.12,581,0.32,-8624,238.9262238,422.1297913,0.123085037,0,806.236084,274.1071167
306000,0.47,4.07E-09,332,432,0.2,522,0.35,311000,0.293,2.48E-08,558,586,0.3,624,0.4,-2906,334.7321777,254.3979034,0.005877239,0,839.2385864,15.7097578
333000,0.34,2.49E-08,561,634,0.16,680,0.28,331000,0.278,5.58E-09,365,421,0.18,457,0.39,-7676,572.8189087,372.9908142,0.026858235,0.028404288,1562.515869,365.1411438
251000,0.35,1.55E-08,389,471,0.1,493,0.39,135000,0.491,1.99E-08,575,675,0.13,770,0.43,-3473,404.3065491,464.3134155,0.019768581,0,1211.584717,66.88300323
318000,0.156,5.81E-09,496,533,0.12,581,0.32,261000,0.217,7.70E-09,586,652,0.28,732,0.51,-3182,497.2183838,321.3640137,0.004420184,0,1092.837036,38.41545486
244000,0.213,1.96E-08,580,659,0.26,708,0.52,50000,0.427,2.03E-08,579,635,0.17,678,0.43,-5979,580.7045898,580.0537109,0.008613157,0.003775516,1330.63562,31.78573608
50000,0.278,1.51E-08,273,348,0.19,368,0.34,144000,0.134,1.35E-08,428,507,0.13,567,0.24,-6765,284.9029846,403.0330505,0.045718487,0.002152378,780.7721558,68.0519104
121000,0.473,1.39E-08,432,488,0.26,525,0.42,397000,0.327,2.06E-08,395,424,0.13,520,0.28,-2521,434.6760254,358.7813721,0.012480152,0,1056.947876,41.49454498
317000,0.258,2.01E-09,319,369,0.12,445,0.23,169000,0.191,2.62E-08,242,285,0.13,319,0.34,-2932,319.464447,189.0246887,0.001487925,0,636.5938721,13.57552814
278000,0.176,2.69E-08,505,558,0.19,648,0.36,281000,0.245,2.14E-08,398,429,0.21,453,0.51,-5483,512.3140869,399.0063477,0.031289641,0.009427283,1347.990845,83.29714203
258000,0.306,2.31E-08,221,311,0.27,390,0.41,198000,0.112,8.15E-10,579,630,0.22,713,0.46,-7851,253.2364655,385.3623047,0.09714511,0,807.5716553,232.4930573
321000,0.104,6.70E-09,590,653,0.2,703,0.43,53000,0.341,5.22E-09,420,441,0.2,518,0.42,-9950,566.0405884,421.580719,0.006734404,0.01363352,1228.5271,95.37504578
144000,0.134,1.35E-08,428,507,0.13,567,0.24,270000,0.292,2.74E-09,226,290,0.16,369,0.44,-3607,434.1763611,228.2579651,0.010614295,0.007076223,1000.899841,86.75538635
251000,0.35,1.55E-08,389,471,0.1,493,0.39,84000,0.324,1.97E-08,239,313,0.28,411,0.43,-5193,393.8083191,244.8127747,0.007423664,0.022255225,950.3278809,43.45408249
92000,0.333,9.77E-10,543,578,0.11,601,0.3,331000,0.278,5.58E-09,365,421,0.18,457,0.39,-3440,254.7193146,132.005127,0,0,463.2296143,11.83309555
92000,0.333,9.77E-10,543,578,0.11,601,0.3,121000,0.473,1.39E-08,432,488,0.26,525,0.42,-7321,493.6285095,249.9318085,0,0,878.5865479,22.54253769
285000,0.234,1.41E-08,551,621,0.23,702,0.49,306000,0.47,4.07E-09,332,432,0.2,522,0.35,-6552,554.6862793,336.7206421,0.019290952,0.02272458,4344.472168,208.3194885
146000,0.279,2.25E-08,223,258,0.27,308,0.41,306000,0.47,4.07E-09,332,432,0.2,522,0.35,-3648,229.1727905,292.0639648,0.05039965,0,709.5837402,134.7186737
78000,0.12,1.31E-08,334,391,0.3,472,0.53,251000,0.35,1.55E-08,389,471,0.1,493,0.39,-9839,347.5132141,391.1481628,0.073107503,0.003208488,1272.922119,183.9468536
331000,0.199,6.36E-09,447,511,0.17,582,0.4,53000,0.341,5.22E-09,420,441,0.2,518,0.42,-2044,346.2898865,175.394989,0,0,594.1227417,9.105728149
330000,0.38,8.96E-09,377,406,0.13,496,0.35,244000,0.213,1.96E-08,580,659,0.26,708,0.52,-5211,383.4485779,529.1390991,0.029092699,0,1200.470581,73.80086517
397000,0.327,2.06E-08,395,424,0.13,520,0.28,356000,0.373,6.56E-09,500,545,0.29,611,0.59,-8978,413.780304,500.3697205,0.087407127,0.002541815,1514.722046,348.1292725
198000,0.112,8.15E-10,579,630,0.22,713,0.46,258000,0.306,2.31E-08,221,311,0.27,390,0.41,-2983,269.3859253,134.5489502,0,0,464.2407227,9.920999527
342000,0.285,1.55E-08,226,285,0.2,331,0.31,53000,0.341,5.22E-09,420,441,0.2,518,0.42,-2870,229.7794647,271.5806885,0.012814104,0,710.5039673,19.66859055
109000,0.498,2.72E-08,297,369,0.21,444,0.39,251000,0.285,1.67E-08,495,534,0.16,619,0.43,-7618,330.6015015,444.3769531,0.101318404,5.91E-05,1017.335083,82.89985657
146000,0.341,2.32E-08,525,611,0.15,708,0.38,285000,0.234,1.41E-08,551,621,0.23,702,0.49,-4667,538.5905151,552.1867676,0.031064427,0.004459649,1521.699463,120.8318787
78000,0.12,1.31E-08,334,391,0.3,472,0.53,135000,0.491,1.99E-08,575,675,0.13,770,0.43,-2682,336.7424011,289.3671265,0.014434141,0,817.9030151,27.43753815
397000,0.327,2.06E-08,395,424,0.13,520,0.28,244000,0.213,1.96E-08,580,659,0.26,708,0.52,-6413,406.9937134,580.2398071,0.056321424,0.001215539,1358.852173,134.8243256
281000,0.245,2.14E-08,398,429,0.21,453,0.51,99000,0.218,1.87E-08,421,441,0.22,525,0.39,-8247,405.0831604,421.9782104,0.048653256,0.012928811,1159.21936,144.2613525
312000,0.434,7.16E-09,409,487,0.26,546,0.46,397000,0.327,2.06E-08,395,424,0.13,520,0.28,-7417,418.0025635,395.1092529,0.040172823,0.003727309,1340.237671,84.89296722
78000,0.12,1.31E-08,334,391,0.3,472,0.53,261000,0.217,7.70E-09,586,652,0.28,732,0.51,-7101,343.212738,523.1716919,0.049096882,0.000182648,1107.966919,165.7171021
